id,tipo,text_start,text_end,text
17669280,Premise,2993,3121,"In the follow-up in this study, there were no recurrences, and the quality of life utilities from EuroQol were almost identical."
17669280,Premise,3122,3345,"Although there are no differences in overall quality of life scores between the patients treated with and without radiotherapy, there are several dimensions that exhibit significant advantage to the omission of irradiation."
17669280,Premise,3346,3439,"Over the first 15 months, radiotherapy for this population is not a cost-effective treatment."
17669280,Claim,3517,3598,"the eventual cost-effectiveness will only become clear after long-term follow-up."
17669280,Claim,3599,3817,"Extrapolations from these data suggest that radiotherapy may not be a cost-effective treatment unless it results in a recurrence rate that is at least 5% lower in absolute terms than those treated without radiotherapy."
17669280,Claim,3818,3987,"Further research is needed into a number of areas including the long-term aspects of quality of life, clinical outcomes, costs and consequences of omitting radiotherapy."
17669280,Claim,3453,3512,"early postoperative outcome does not give a complete answer"
17878480,Premise,864,978,"Vandetanib patients had more toxicity and required more dose modifications for gastrointestinal toxicity and rash."
17878480,Premise,979,1075,"Asymptomatic Corrected QT interval (QTC) prolongation was observed in eight vandetanib patients."
17878480,Premise,1076,1240,"Median progression-free survival for vandetanib and placebo was 2.7 and 2.8 months, respectively (hazard ratio [HR], 1.01; 80% CI, 0.75 to 1.36; one-sided P = .51)."
17878480,Premise,1241,1365,"Overall survival for vandetanib was 10.6 versus 11.9 months for placebo (HR, 1.43; 80% CI, 1.00 to 2.05; one-sided P = 0.9)."
17878480,Premise,1366,1645,"In planned subgroup analyses, a significant interaction was noted (P = .01): limited-stage vandetanib patients had longer overall survival (HR, 0.45; one-sided P = .07) and extensive-stage vandetanib patients shorter survival compared with placebo (HR, 2.27; one-sided P = .996)."
17878480,Claim,1646,1738,"Vandetanib failed to demonstrate efficacy as maintenance therapy for small-cell lung cancer."
17889449,Premise,996,1243,"Beyond tumor and nodal stage, Karnofsky performance status, primary site, cigarette use, use of concurrent chemotherapy, and altered fractionation schedules, the FACT-H&amp;N score was independently predictive of LRC (but not OS), with p = 0.0038."
17889449,Premise,1244,1350,"The functional well-being component of the FACT-H&amp;N predicted most significantly for LRC (p = 0.0004)."
17889449,Claim,1351,1495,"This study represents, to our knowledge, the largest analysis of HRQOL as a prognostic factor in locally advanced head and neck cancer patients."
17889449,Claim,1496,1678,"The results of this study have demonstrated the importance of baseline HRQOL as a significant and independent predictor of LRC in patients with locally advanced head and neck cancer."
17912635,MajorClaim,1,124,"Relapse after completing adjuvant tamoxifen therapy is a persistent threat for women with hormone-responsive breast cancer."
17912635,Premise,522,795,"At a median follow-up of 30 months, letrozole significantly improved disease-free survival (DFS; P<0.001), the primary end point, compared with placebo (hazard ratio [HR] for recurrence or contralateral breast cancer 0.58; 95% confidence interval [CI] 0.45, 0.76] P<0.001)."
17912635,Premise,796,987,"Furthermore, letrozole significantly improved distant DFS (HR=0.60; 95% CI 0.43, 0.84; P=0.002) and, in women with node-positive tumors, overall survival (HR=0.61; 95% CI 0.38, 0.98; P=0.04)."
17912635,Premise,988,1254,"Clinical benefits, including an overall survival advantage, were also seen in women who crossed over from placebo to letrozole after unblinding, indicating that tumors remain sensitive to hormone therapy despite a prolonged period since discontinuation of tamoxifen."
17912635,Claim,1474,1550,"MA.17 showed that letrozole is extremely well-tolerated relative to placebo."
17912635,Claim,1551,1617,"Letrozole should be considered for all women completing tamoxifen;"
17912635,Claim,1618,1819,"new results from the post-unblinding analysis suggest that letrozole treatment should also be considered for all disease-free women for periods up to 5 years following completion of adjuvant tamoxifen."
17921185,Premise,742,887,"The incidence and type of adverse events were consistent between the double-blind and cumulative (double-blind plus long-term extension) periods."
17921185,Premise,888,1006,"Rates of serious adverse events were 25.6 and 23.4 per 100 patient-years in the double-blind versus cumulative period."
17921185,Premise,1007,1225,"At 6 months and 2 years, using non-responder analyses, ACR responses in abatacept-treated patients were: ACR 20, 59.4% and 56.2%; ACR 50, 23.5% and 33.2%; ACR 70, 11.5% and 16.1%; HAQ-DI responses were 54.4% and 47.9%."
17921185,Premise,1226,1575,"At 6 months and 2 years, using post-hoc as-observed analyses, the percentage of patients (95% confidence interval) achieving DAS28 (C-reactive protein) low disease activity score (< or = 3.2) and DAS28 (C-reactive protein)-defined remission (< 2.6) increased from 18.3% (13.0, 23.5) to 32.0% (24.6, 39.4) and 11.1% (6.8, 15.3) to 20.3% (13.9, 26.6)."
17921185,Premise,1576,1721,"Clinically meaningful improvements in SF-36, pain, fatigue and sleep problems were also maintained throughout the 2 years of abatacept treatment."
17921185,Premise,1722,1793,"No unique safety observations were reported during open-label exposure."
17921185,Premise,1794,2026,"Improvements in the signs and symptoms of rheumatoid arthritis, physical function and health-related quality of life observed after 6 months, were maintained throughout the 2 years in this population with difficult-to-treat disease."
17932908,Premise,1117,1443,"There were no significant survival differences between the 244 interferon-alfa-treated patients and 248 noninterferon-alfa patients (hazard ratio, 1.00; 95% CI, 0.81-1.24) or between the 247 interleukin-2 and 245 noninterleukin-2-treated patients (hazard ratio, 1.07; 95% CI, 0.87-1.33; log rank, 0.99 and 0.52, respectively)."
17932908,Premise,1444,1572,"Grade 3-4 toxicities were significantly more frequent in cytokine-treated patients than in medroxyprogesterone-treated patients."
17932908,Claim,1573,1753,"Subcutaneous interleukin-2 and/or interferon-alfa provide no survival benefit in metastatic renal cancers of intermediate prognosis, and they induce a significant risk of toxicity."
17932908,Claim,1754,1833,"Newly available angiogenesis inhibitors should be preferred for these patients."
17947724,Claim,1,73,"Hormonal breast cancer treatment increases menopausal symptoms in women."
17947724,Premise,934,1024,"There were no significant differences in vaginal bleeding, mood alteration, or low energy."
17947724,Premise,1025,1107,"Patients receiving tamoxifen had significantly more vaginal discharge (P < .0001)."
17947724,Premise,1108,1236,"Exemestane patients reported more bone/muscle aches (P < .0001), vaginal dryness (P = .0004), and difficulty sleeping (P = .03)."
17947724,Premise,1237,1317,"In both groups, the hot flash score peaked at 3 months and decreased thereafter."
17947724,Premise,1318,1533,"At 12 months, patients receiving tamoxifen had a significantly higher mean hot flash score (P = .03), with daily hot flashes increasing from baseline by 33% compared with a 7% increase from baseline with exemestane."
17947724,Premise,1534,1714,"At 12 months, exemestane was associated with fewer hot flashes and less vaginal discharge than tamoxifen, but with more vaginal dryness, bone/muscle aches, and difficulty sleeping."
17947724,Claim,1715,1751,"Symptoms were common in both groups."
17999405,Premise,1050,1180,"At 4-month follow-up, intervention patients reported less uncertainty and better communication with spouses than control patients,"
17999405,Premise,1181,1216,"but they reported no other effects."
17999405,Premise,1217,1498,"Intervention spouses reported higher quality of life, more self-efficacy, better communication, and less negative appraisal of caregiving, uncertainty, hopelessness, and symptom distress at 4 months compared with controls, and some effects were sustained to 8 months and 12 months."
17999405,Premise,1499,1638,"Men with prostate cancer and their spouses reported positive outcomes from a family intervention that offered them information and support."
17999405,Claim,1639,1750,"Programs of care need to be extended to spouses who likely will experience multiple benefits from intervention."
18025439,Premise,1005,1126,"After a median follow-up of 48 months, 79 deaths were observed in the HDCT arm and 77 deaths were observed in the ST arm;"
18025439,Premise,1127,1192,"seven patients (6%) in the HDCT arm died as a result of toxicity."
18025439,Premise,1193,1364,"The median OS was 24 months for the HDCT arm (95% CI, 21 to 35 months) and 28 months for ST (95% CI, 22 to 33 months; hazard ratio [HR], 0.9; 95% CI, 0.6 to 1.2; P = .43)."
18025439,Premise,1365,1469,"PFS was 11 months for HDCT and 9 months for ST (HR, 0.6 in favor of HDCT; 95% CI, 0.5 to 0.9; P = .006)."
18025439,Claim,1470,1580,"HDCT did not improve OS in women with MBC when used as consolidation after response to induction chemotherapy."
18064563,MajorClaim,86,216,"Women with breast cancer may have an even higher risk of depression particularly in a postmenopausal or estrogen deficiency state."
18064563,Premise,1280,1555,"The use of fluoxetine for 6 months resulted in an improvement in quality of life, a higher completion of adjuvant treatment (chemotherapy, hormonal therapy, chemotherapy plus hormonal therapy), and a reduction in depressive symptoms compared to patients who received placebo."
18064563,Claim,1556,1696,"An antidepressant should be considered for early stage breast cancer patients with depressive symptoms who are receiving adjuvant treatment."
18065731,Premise,777,864,"True acupuncture was associated with 0.8 fewer hot flashes per day than sham at 6 weeks"
18065731,Premise,866,954,"but the difference did not reach statistical significance (95% CI, -0.7 to 2.4; P = .3)."
18065731,Premise,955,1103,"When participants in the sham acupuncture group were crossed over to true acupuncture, a further reduction in the frequency of hot flashes was seen."
18065731,Claim,1206,1286,"Hot flash frequency in breast cancer patients was reduced following acupuncture."
18065731,Claim,1447,1588,"We cannot exclude the possibility that a longer and more intense acupuncture intervention could produce a larger reduction of these symptoms."
18065731,Premise,1296,1446,"when compared with sham acupuncture, the reduction by the acupuncture regimen as provided in the current study did not reach statistical significance."
18086760,Premise,1309,1425,"Improvements in self-esteem observed with RET during breast cancer chemotherapy were maintained at 6-month follow-up"
18086760,Premise,1434,1541,"reductions in anxiety not observed with AET during breast cancer chemotherapy emerged at 6-month follow-up."
18086760,Premise,1552,1712,"adopting a combined aerobic and resistance exercise program after breast cancer chemotherapy was associated with further improvements in patient-rated outcomes."
18086760,Claim,1713,1849,"Exercise training during breast cancer chemotherapy may result in some longer-term and late effects for selected patient-rated outcomes."
18086760,Premise,681,1023,"Adjusted linear mixed-model analyses showed that, at 6-month follow-up, the RET group reported higher self-esteem [adjusted mean difference, 1.6; 95% confidence interval (95% CI), 0.1-3.2; P = 0.032] and the AET group reported lower anxiety (adjusted mean difference, -4.7; 95% CI, -0.0 to -9.3; P = 0.049) compared with the usual care group."
18086760,Premise,1034,1308,"compared with participants reporting no regular exercise during the follow-up period, those reporting regular aerobic and resistance exercise also reported better patient-rated outcomes, including quality of life (adjusted mean difference, 9.5; 95% CI, 1.2-17.8; P = 0.025)."
18093738,MajorClaim,193,302,"Methods are needed to reduce professional time required while achieving sustained intervention effectiveness."
18093738,Premise,1146,1287,"Trained versus control patients reported reduced barriers to pain relief (P<.001), lower usual pain (P=.03), and greater opioid use (P<.001)."
18093738,Premise,1288,1384,"No pain training patients reported severe pain (>6 on a 0-10 scale) at 1-month outcomes (P=.03)."
18093738,Claim,1586,1767,"Using video and print materials, with brief individualized training, effectively improved pain management over time for cancer patients of varying diagnostic and demographic groups."
18165645,Premise,1086,1276,"GHRQL was initially worse for the RP+RT arm but improved over time and was better at the end of the period than the GHRQL reported for RP alone (treatment arm x time interaction, P = .0004)."
18165645,Premise,1277,1366,"Symptom distress was significantly worse for the RP+RT arm compared with the RP alone arm"
18165645,Premise,1368,1453,"but the treatment arms did not differ with respect to other general measures of HRQL."
18165645,Claim,1644,1692,"The addition of RT did not negatively impact ED."
18165645,Premise,1454,1570,"The addition of RT to surgery resulted in more frequent urination, as well as early report of more bowel dysfunction"
18165645,Premise,1572,1643,"although bowel function differences disappeared over the 5-year period."
18182665,Premise,696,790,"The survival benefit of D3P compared with MP has persisted with extended follow-up (P = .004)."
18182665,Premise,993,1117,"More patients survived >/= 3 years in the D3P and D1P arms (18.6% and 16.6%, respectively) compared with the MP arm (13.5%)."
18182665,Premise,1118,1364,"Similar trends in survival between treatment arms were seen for men greater than and less than 65 years of age, for those with and without pain at baseline, and for those with baseline PSA greater than and less than the median value of 115 ng/mL."
18182665,Claim,1365,1499,"The present analysis confirms that survival of men with metastatic HRPC is significantly longer after treatment with D3P than with MP."
18187401,Premise,1188,1348,"The SF-36 MCS and PCS, Health Utilities Index Mark 3, EuroQol 5D, and UDI scores were improved significantly in both groups at 6 months and afterward (P < .05)."
18187401,Claim,1920,1961,"Both UAE and hysterectomy improved HRQOL."
18187401,Claim,1962,2044,"No differences were observed between groups regarding HRQOL at 24-month follow-up."
18187401,Claim,2045,2146,"On the basis of HRQOL results, the authors determined that UAE is a good alternative to hysterectomy."
18187401,Premise,1789,1919,"At 24-month follow-up, patients in the hysterectomy group were significantly more satisfied than those in the UAE group (P = .02)."
18194401,Premise,697,911,"This negative impact tended to last longer in the HDC group, as for most of the QLQ-C30 scales, the QOL scores of HDC patients tend to improve at a slower rate than that of patients receiving standard chemotherapy."
18194401,Premise,927,1089,"physical functioning remains deteriorated 1 year after inclusion for HDC patients comparatively to conventional chemotherapy patients (85.99 vs. 76.65, P = 0.021)"
18194401,Premise,1091,1186,"and the pain score was still higher in the HDC group at that time (28.32 vs. 15.97, P = 0.004)."
18194401,Claim,1187,1247,"HDC has a negative impact on QOL even after treatment phase."
18194401,Premise,607,696,"Toxicity of HDC has a strong negative impact on patients' QOL during the treatment phase."
18216523,Premise,918,1066,"Postoperative side effects were significantly less in the SLN group and there was no negative impact of the SLN procedure on psychologic well being."
18216523,Claim,1409,1465,"SLN biopsy is an effective and well-tolerated procedure."
18216523,Claim,1466,1567,"However, its safety should be confirmed by the results of larger randomized trials and meta-analyses."
18216523,Premise,1317,1408,"However, the number of enrolled patients was not sufficient to draw definitive conclusions."
18257399,Claim,1438,1704,"Results of this randomized study incorporating prospective QOL measurements suggested that in patients with locally advanced NSCLC, analyzing QOL data by either gender or performance status alone may not accurately reflect how these factors depend upon each another."
18257399,Premise,963,1113,"There was a significant interaction between gender and KPS using FLIC (P = 0.009), which also showed a trend toward significance with FACT (P = 0.09)."
18257399,Premise,1114,1282,"Significant KPS-by-gender interactions were noted for FACT-L in the physical well-being and additional concerns-lung subscales (P = 0.012 and P = 0.0003, respectively)."
18257399,Premise,1283,1437,"The results of both the FLIC and FACT-L demonstrated significantly lower scores corresponding to lower KPS values (P = 0.009 and P = 0.016, respectively)."
18281662,Premise,979,1072,"The overall response rate was 16% in the PLD arm compared with 29% in the GEM arm (P = .056)."
18281662,Premise,1073,1209,"No statistically significant difference in time to progression (TTP) curves according to treatment allocation was documented (P = .411)."
18281662,Premise,1210,1319,"However, a trend for more favorable overall survival was documented in the PLD arm compared with the GEM arm,"
18281662,Premise,1320,1395,"although the P value was of borderline statistical significance (P = .048)."
18281662,Premise,1396,1537,"Statistically significantly higher global QOL scores were found in PLD-treated patients at the first and second postbaseline QOL assessments."
18281662,Claim,1538,1793,"GEM does not provide an advantage compared with PLD in terms of TTP in ovarian cancer patients who experience recurrence within 12 months after primary treatment but should be considered in the spectrum of drugs to be possibly used in the salvage setting."
18285602,Premise,785,875,"Breast IMRT significantly improved the dose distribution compared with standard radiation."
18285602,Premise,876,1088,"This translated into a lower proportion of patients experiencing moist desquamation during or up to 6 weeks after their radiation treatment; 31.2% with IMRT compared with 47.8% with standard treatment (P = .002)."
18285602,Premise,1089,1262,"A multivariate analysis found the use of breast IMRT (P = .003) and smaller breast size (P < .001) were significantly associated with a decreased risk of moist desquamation."
18285602,Premise,1263,1326,"The use of IMRT did not correlate with pain and quality of life"
18285602,Claim,1458,1571,"Breast IMRT significantly reduced the occurrence of moist desquamation compared with a standard wedged technique."
18285602,Claim,1572,1663,"Moist desquamation was correlated with increased pain and reduction in the quality of life."
18285602,Premise,1332,1457,"the presence of moist desquamation did significantly correlate with pain (P = .002) and a reduced quality of life (P = .003)."
18285602,MajorClaim,74,184,"It is more likely in full-breasted women and when the radiation is distributed nonhomogeneously in the breast."
18285602,MajorClaim,1,73,"Dermatitis is a frequent adverse effect of adjuvant breast radiotherapy."
18293016,Premise,1258,1487,"Based on the results of the area under the curve (AUC) analysis, patients receiving HMB/Arg/Gln had a strong trend higher LBM throughout the study as measured by both bioimpedance (p = 0.08) and skin-fold measurements (p = 0.08)."
18293016,Premise,1488,1613,"Among the subset of patients receiving concurrent chemotherapy, there were again no significant differences in the endpoints."
18293016,Claim,1694,1875,"This trial was unable to adequately test the ability of beta-hydroxy beta-methylbutyrate, glutamine, and arginine to reverse or prevent lean body mass wasting among cancer patients."
18293016,Premise,1614,1693,"The secondary endpoints were also not significantly different between the arms."
18306372,Premise,850,1080,"Patients who preferred RET improved QoL when they were assigned to receive RET compared with UC (mean difference, 16.5; 95% confidence interval [95% CI], 4.3-28.7; P= .008) or AET (mean difference, 11; 95% CI, -1.1-23.4; P= .076)."
18306372,Premise,1081,1233,"Patients who had no preference had improved QoL when they were assigned to receive AET compared with RET (mean difference, 23; 95% CI, 4.9-41; P= .014)."
18306372,Claim,1680,1846,"Patient preference, demographic variables, and medical variables moderated the effects of exercise training in breast cancer patients who were receiving chemotherapy."
18306372,Premise,1481,1618,"Unmarried, younger patients who were receiving nontaxane-based therapies and had more advanced disease stage experienced better outcomes."
18306372,Premise,1234,1480,"Marital status also moderated QoL response (P= .026), age moderated aerobic fitness response (P= .029), chemotherapy regimen moderated strength gain (P= .009), and disease stage moderated both lean body mass gain (P< .001) and fat loss (P= .059)."
18308419,Claim,2167,2388,"The combination of VNR on day 1-8 plus CDDP every 3 weeks may be considered as a reference regimen for the treatment of patients with advanced disease and those who deserve a postoperative therapy, and for future studies."
18308419,Premise,1060,1135,"This difference was not statistically significant (log-rank test, p=0.818)."
18308419,Premise,959,1059,"Median TTP was 4.5 and 4.6 months respectively for weekly VNR/CDDP arm and the day 1-8 VNR/CDDP one."
18308419,Premise,1136,1307,"Median OS was 9.45 and 10 months respectively for weekly VNR/CDDP arm and the day 1-8 VNR/CDDP one without statistically a significant difference (log-rank test, p=0.259)."
18308419,Premise,1308,1386,"The 1- and 2-year survival rates were 31 and 36%, and 10 and 11% respectively."
18308419,Premise,1387,1643,"The incidence of severe neutropenia (34% versus 68%; p=0.0001) and of febrile neutropenia (5% versus 12%; p=0.026), as well as the rate of therapy omissions (10% versus 24%; p=0.0037) were higher in the weekly VNR/CDDP arm than in the day 1-8 VNR/CDDP one."
18308419,Premise,1644,1903,"The weekly VNR/CDDP regimen was associated with a lower received dose intensity in a statistically significant fashion (9% versus 22%; p=0.0001) and with a lower non-statistically significant quality of life score as compared to the day 1-8 VNR/CDDP schedule."
18308419,Claim,1904,2049,"The combination of day 1-8 VNR plus CDDP every 3 weeks is less toxic and better tolerated than the regimen of weekly VNR plus CDDP every 4 weeks."
18308419,Claim,2050,2166,"The two schedules are equivalent in terms of overall response rate, median time-to-progression and overall survival."
18353696,Premise,1005,1064,"No differences in pain and symptom intensity were observed."
18353696,Premise,1206,1378,"At the doses used, methadone was significantly less expensive (p<0.0001), while the use and costs of supportive drugs and other analgesics were similar in the three groups."
18353696,Premise,1379,1509,"No relevant differences in adverse effects were observed among the groups during either the titration phase and chronic treatment."
18353696,Claim,1510,1658,"All the three opioids used as first-line therapy were effective, well tolerated, and required similar amounts of symptomatic drugs or co-analgesics."
18353696,Premise,1065,1205,"Opioid escalation index was significantly lower in patients receiving methadone (p<0.0001), although requiring up and down changes in doses."
18353696,Claim,1659,1835,"Methadone was significantly less expensive, but required more changes, up and down, of the doses, suggesting that dose titration of this drug requires major clinical expertise."
18386580,Claim,1236,1532,"For treatment of advanced breast cancer, SFI can alleviate the bone marrow inhibition caused by chemotherapy, improve clinical symptoms and quality of life and prolong the survival period by regulating cellular immune function of patients, so as to enhance the therapeutic effect of chemotherapy."
18386580,Premise,1057,1235,"The level of CD3+ CD4+ and CD4+/CD8+ ratio increased (P < 0.05) and CD8+ decreased in the treatment group (P < 0.01), while they showed insignificant change in the control group."
18386580,Premise,946,1056,"The occurrence of adverse reaction in the treatment group was lower than that in the control group (P < 0.05)."
18386580,Premise,663,945,"The total short-term remission rate, the improvement rate of clinical syndrome and quality of life was 50.0%, 70.0% and 76.7% in the treatment group, and 43.3%, 46.7% and 50.0% in the control group, respectively, showing significant difference between the two groups (all P < 0.05)."
18386581,Premise,595,912,"The KPS score in the treated group after treatment was improved in 13 patients (23.6%), stabilized in 27 (49.6%) and declined in 15 (27.3%), while in the control group, it was improved in 7 (13.2%), stabilized in 21 (39.6%) and declined in 25 (47.2%), the difference between the two groups was significant (P < 0.05)."
18386581,Premise,913,1077,"The results from evaluation with QLQ-C30 questionnaire and LC30 scale in the treated group was also superior to those in the control group (P < 0.05), respectively."
18386581,Premise,1078,1263,"The scores of TCM efficacy (24.52 +/- 8.98 vs 29.76 +/- 7.09, P < 0.05) and the 6-min walking distance (233.4 +/- 29.2 m vs 205.8 +/- 31.9 m, P < 0.05) were better in the treated group."
18386581,Premise,1264,1587,"After treatment in the treated group, the body weight was increased in 11 patients (20.0%), stabilized in 28 (50.9%) and decreased in 16 (29.1%), while in the control group it was increased in 5 (9.4%), stabilized in 26 (49.1%) and decreased in 22 (41.5%), difference between the two groups was significant, too (P < 0.05)."
18386581,Claim,1588,1733,"TCM therapy for removing toxic substance and unblocking meridians can improve the post-radiation QOL of patients with lung cancer to some extent."
18707619,Premise,894,1083,"Mean (+/- SD) increase in Hb from baseline to week 12 was 1.75 +/- 2.15 g/dL in the 30,000 IU group (P = 0.008 vs. baseline) and 1.04 +/- 1.75 g/dL in the 20,000 IU group (non-significant)."
18707619,Premise,1423,1519,"Both epoetin beta regiments were well tolerated and there were no dose-dependent adverse events."
18707619,Claim,1520,1642,"Epoetin beta 30,000 IU once weekly is an effective and well-tolerated treatment of anaemia in patients with solid tumours."
18707619,Premise,1084,1257,"Haemoglobin response (increase in Hb >or=2 g/dL from baseline) was observed in 78.3% of patients receiving epoetin beta 30,000 IU and 66.7% receiving epoetin beta 20,000 IU."
18786981,Premise,574,649,"There was no difference in overall survival (HR 1.01, 95% CI 0.77 to 1.32)."
18786981,Premise,650,718,"Median survival with GC and PE was 8.0 and 8.1 months, respectively."
18786981,Premise,719,798,"Median progression-free survival was 5.9 months with GC and 6.3 months with PE."
18786981,Premise,799,949,"Grade 3 or 4 myelosuppressions were more frequent with GC (anaemia: 14% GC vs 2% PE; leucopenia: 32% GC vs 13% PE; thrombocytopenia: 22% GC vs 4% PE),"
18786981,Premise,950,1041,"but these were not associated with increased hospital admissions, infections or fatalities."
18786981,Premise,1042,1137,"Grade 2-3 alopecia (68% PE vs 17% GC) and nausea (43% PE vs 26% GC) were more frequent with PE."
18786981,Premise,1238,1380,"In QoL questionnaires, more patients receiving PE reported being upset by hair loss (p = 0.004) and impaired cognitive functioning (p = 0.04)."
18786981,Claim,1381,1520,"GC is as effective as PE in terms of overall survival and progression-free survival and has a toxicity profile more acceptable to patients."
18802161,Claim,1728,2024,"ADAPt-C collaborative care is feasible and results in significant reduction in depressive symptoms, improvement in quality of life, and lower pain levels compared with EUC for patients with depressive disorders in a low-income, predominantly Hispanic population in public sector oncology clinics."
18802161,Premise,1214,1727,"Intervention patients also experienced greater rates of depression treatment (72.3% v 10.4% of EUC patients; P < .0001) and significantly better quality-of-life outcomes, including social/family (adjusted mean difference between groups, 2.7; 95% CI, 1.22 to 4.17; P < .001), emotional (adjusted mean difference, 1.29; 95% CI, 0.26 to 2.22; P = .01), functional (adjusted mean difference, 1.34; 95% CI, 0.08 to 2.59; P = .04), and physical well-being (adjusted mean difference, 2.79; 95% CI, 0.49 to 5.1; P = .02)."
18802161,Premise,1034,1213,"Improvement was also found for 5-point decrease in PHQ-9 score among 72.2% of intervention patients compared with 59.7% of EUC patients (OR = 1.99; 95% CI, 1.14 to 3.50; P = .02)."
18802161,Premise,757,1033,"At 12 months, 63% of intervention patients had a 50% or greater reduction in depressive symptoms from baseline as assessed by the Patient Health Questionnaire-9 (PHQ-9) depression scale compared with 50% of EUC patients (odds ratio [OR] = 1.98; 95% CI, 1.16 to 3.38; P = .01)."
18803678,Premise,1061,1289,"There was a significant decrease in QoL from baseline (t0) to t1 (RRA period) in the hypothyroid group with significant differences in FACIT-F TOI (P < 10(-3)), FACT-G total score (P = 0.005) and FACIT-F total score (P = 0.003)."
18803678,Premise,1290,1340,"By contrast, QoL was preserved in the rhTSH group."
18803678,Premise,1462,1584,"From 3 to 9 months, changes of QoL scales and subscales were no longer statistically different in both groups of patients."
18803678,Claim,1935,2047,"rhTSH preserves QoL of patients undergoing RRA with similar rates of ablation success compared to hypothyrodism."
18803678,Premise,1785,1860,"A higher rate of persistent thyroid remnants was observed in the rhTSH arm,"
18803678,Premise,1861,1934,"although in most cases uptake was < 0.1% and of no clinical significance."
18803678,Premise,1585,1784,"Based on serum rhTSH-stimulated Tg alone (Tg < 0.8 microg/l, BRAHMS Tg Kryptor), no difference in ablation success was observed between rhTSH and hypothyroidism groups, 91.7% and 97.1%, respectively."
18809612,MajorClaim,1,72,"Hot flashes are a significant problem for many breast cancer survivors."
18809612,MajorClaim,73,163,"Hot flashes can cause discomfort, disrupted sleep, anxiety, and decreased quality of life."
18809612,Premise,1024,1180,"By the end of the treatment period, hot flash scores (frequency x average severity) decreased 68% from baseline to end point in the hypnosis arm (P < .001)."
18809612,Premise,1181,1428,"Significant improvements in self-reported anxiety, depression, interference of hot flashes on daily activities, and sleep were observed for patients who received the hypnosis intervention (P < .005) in comparison to the no treatment control group."
18809612,Claim,1429,1597,"Hypnosis appears to reduce perceived hot flashes in breast cancer survivors and may have additional benefits such as reduced anxiety and depression, and improved sleep."
18809617,Premise,1175,1214,"fatigue, nausea, and vomiting worsened,"
18809617,Premise,1215,1277,"but there was a reduction in pain and no change in global QOL."
18809617,Premise,1278,1362,"Patients in the observation arm showed considerable improvements in QOL by 3 months."
18809617,Premise,977,1115,"The two groups were comparable, with low global QOL scores and significant symptom burden, especially pain and fatigue, after thoracotomy."
18809617,Premise,1363,1496,"QOL, except for symptoms of sensory neuropathy and hearing loss, in those treated with chemotherapy returned to baseline by 9 months."
18809617,Claim,1497,1702,"The findings of this trial indicate that the negative effects of adjuvant chemotherapy on QOL appear to be temporary, and that improvements (with a return to baseline function) are likely in most patients."
18959455,Claim,2021,2307,"This research study indicates that live music therapy using patient-preferred music can be beneficial in improving quality of life indicators such as anxiety, perception of the hospitalization or procedure, relaxation, and stress in patients undergoing surgical procedures of the brain."
18959455,Premise,1401,1603,"Results indicated statistically significant differences for 4 of the 6 quality of life measures: anxiety (p = .03), perception of hospitalization (p = .03), relaxation (p = .001), and stress (p = .001)."
18959455,Premise,1604,1700,"No statistically significant differences were found for mood (p > .05) or pain (p > .05) levels."
19039808,Premise,808,1108,"We observed a significant reduction in anxiety (STAI, POMS) among group participants, a reduction in anger, depression and fatigue (POMS), a significant improvement in vigor and interpersonal relationships (POMS), in emotional and role functioning, in health status and fatigue level (EORTC QLQ-C30)."
19039808,Premise,1122,1194,"coping strategies (MAC) were not significantly different between groups."
19039808,Premise,1195,1293,"No group-related negative effects were observed and the global satisfaction levels were very high."
19039808,Claim,1294,1493,"This study demonstrates the feasibility and effectiveness of a psycho-educational intervention, which can accelerate the reduction of those negative affects which are present at the end of treatment."
19039808,Claim,1494,1601,"It represents an excellent complement or an alternative to individual psycho-oncologic therapeutic support,"
19050973,Premise,1099,1199,"The average increase in arm volume was 2.8% in the SNBM group and 4.2% in the RAC group (P = 0.002)."
19050973,Premise,1200,1358,"Patients in the SNBM group gave lower ratings for arm swelling (P < 0.001), symptoms (P < 0.001), and dysfunctions (P = 0.02), but not disabilities (P = 0.5)."
19050973,Premise,1359,1465,"Sentinel nodes were found in 95% of the SNBM group (29% positive) and 93% of the RAC group (25% positive)."
19050973,Claim,1554,1672,"SNBM was successfully undertaken in a wide range of surgical centers and caused significantly less morbidity than RAC."
19064973,Claim,1503,1563,"Preliminary results suggested a positive impact on survival."
19064973,Premise,726,843,"There was a high rate of grade 3/4 neutropenia (97%) but not neutropenic fever (12%) during neoadjuvant chemotherapy."
19064973,Premise,844,946,"No significant differences in rates of acute toxicities were observed between the two arms during CRT."
19064973,Premise,947,1064,"Dose intensities of concurrent cisplatin, late RT toxicities and quality of life scores were comparable in both arms."
19064973,Premise,1065,1210,"The 3-year progression-free survival for neoadjuvant versus control arm was 88.2% and 59.5% (hazard ratio = 0.49; 95% CI, 0.20 to 1.19; P = .12)."
19064973,Premise,1211,1349,"The 3-year overall survival for neoadjuvant versus control arm was 94.1% and 67.7% (hazard ratio = 0.24; 95% CI, 0.078 to 0.73; P = .012)."
19064973,Claim,1350,1502,"Neoadjuvant docetaxel-cisplatin followed by CRT was well tolerated with a manageable toxicity profile that allowed subsequent delivery of full-dose CRT."
